"D:/Documents/Prepa/TIPE/Images/Normal/0.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/1.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/2.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/3.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/4.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/5.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/6.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/7.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/8.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/9.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/10.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/11.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/12.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/13.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/14.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/15.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/16.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/17.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/18.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/19.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/20.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/21.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/22.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/23.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/24.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/25.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/26.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/27.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/28.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/29.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/30.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/31.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/32.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/33.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/34.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/35.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/36.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/37.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/38.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/39.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/40.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/41.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/42.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/43.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/44.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/45.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/46.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/47.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/48.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/49.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/50.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/51.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/52.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/53.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/54.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/55.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/56.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/57.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/58.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/59.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/60.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/61.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/62.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/63.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/64.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/65.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/66.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/67.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/68.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/69.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/70.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/71.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/72.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/73.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/74.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/75.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/76.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/77.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/78.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/79.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/80.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/81.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/82.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/83.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/84.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/85.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/86.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/87.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/88.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/89.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/90.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/91.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/92.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/93.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/94.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/95.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/96.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/97.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/98.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/99.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/100.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/101.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/102.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/103.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/104.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/105.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/106.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/107.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/108.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/109.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/110.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/111.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/112.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/113.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/114.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/115.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/116.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/117.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/118.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/119.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/120.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/121.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/122.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/123.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/124.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/125.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/126.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/127.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/128.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/129.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/130.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/131.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/132.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/133.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/134.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/135.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/136.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/137.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/138.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/139.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/140.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/141.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/142.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/143.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/144.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/145.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/146.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/147.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/148.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/149.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/150.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/151.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/152.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/153.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/154.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/155.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/156.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/157.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/158.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/159.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/160.png,0"
"D:/Documents/Prepa/TIPE/Images/Normal/161.png,0"
